Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Sampling,Bias_type,RUL
24,501.9928137,82.43877895,108.7,9.1,10,c,59.11149152
24,486.8081519,82.29506036,108.8,9,10,c,59.11149152
24,488.9649558,82.63324998,108.9,8.9,10,c,59.11149152
24,493.0810613,82.67552082,109,8.8,10,c,59.11149152
24,519.7977637,82.58252039,109.1,8.7,10,c,59.11149152
24,497.3431256,82.70933292,109.2,8.6,10,c,59.11149152
24,505.2497662,82.56560291,109.3,8.5,10,c,59.11149152
24,480.0823204,82.76852125,109.4,8.4,10,c,59.11149152
24,478.4562944,82.7854273,109.5,8.3,10,c,59.11149152
24,478.4523915,82.58252039,109.6,8.2,10,c,59.11149152
24,495.0527037,82.56560291,109.7,8.1,10,c,59.11149152
24,483.7356654,82.69242687,109.8,8,10,c,59.11149152
24,534.9142893,82.19358976,109.9,7.9,10,c,59.11149152
24,489.6126688,82.51487332,110,7.8,10,c,59.11149152
24,481.5826681,82.48950853,110.1,7.7,10,c,59.11149152
24,510.7488791,82.42187289,110.2,7.6,10,c,59.11149152
24,521.5137148,82.43033164,110.3,7.5,10,c,59.11149152
24,516.4475719,82.72625041,110.4,7.4,10,c,59.11149152
24,529.1995815,82.32042515,110.5,7.3,10,c,59.11149152
24,517.9158656,82.54869686,110.6,7.2,10,c,59.11149152
24,518.1373592,82.33731978,110.7,7.1,10,c,59.11149152
24,525.2584818,82.43033164,110.8,7,10,c,59.11149152
24,508.7842866,82.32887246,110.9,6.9,10,c,59.11149152
24,548.5516202,82.26968414,111,6.8,10,c,59.11149152
24,530.5207993,82.35423726,111.1,6.7,10,c,59.11149152
24,487.9111074,82.32042515,111.2,6.6,10,c,59.11149152
24,510.5955509,82.77697999,111.3,6.5,10,c,59.11149152
24,551.3349753,82.56560291,111.4,6.4,10,c,59.11149152
24,538.3631093,82.43033164,111.5,6.3,10,c,59.11149152
24,530.0007298,82.32042515,111.6,6.2,10,c,59.11149152
24,554.2845534,82.62477981,111.7,6.1,10,c,59.11149152
24,552.2702234,82.37960205,111.8,6,10,c,59.11149152
24,537.9751582,82.65861477,111.9,5.9,10,c,59.11149152
24,525.4768994,82.66706208,112,5.8,10,c,59.11149152
24,541.5297112,82.53179081,112.1,5.7,10,c,59.11149152
24,537.5066542,82.38806079,112.2,5.6,10,c,59.11149152
24,508.2761645,82.21895455,112.3,5.5,10,c,59.11149152
24,544.8132842,82.43033164,112.4,5.4,10,c,59.11149152
24,559.6398861,82.22741329,112.5,5.3,10,c,59.11149152
24,541.1552221,82.31195498,112.6,5.2,10,c,59.11149152
24,520.7115257,82.32887246,112.7,5.1,10,c,59.11149152
24,532.1191713,82.31195498,112.8,5,10,c,59.11149152
24,516.5106509,82.37114331,112.9,4.9,10,c,59.11149152
24,520.1324964,82.02449495,113,4.8,10,c,59.11149152
24,533.8044066,82.45569643,113.1,4.7,10,c,59.11149152
24,516.2177622,82.64169729,113.2,4.6,10,c,59.11149152
24,553.4838124,82.65861477,113.3,4.5,10,c,59.11149152
24,567.266081,82.48104979,113.4,4.4,10,c,59.11149152
24,569.1351312,82.31195498,113.5,4.3,10,c,59.11149152
24,561.2381396,82.33731978,113.6,4.2,10,c,59.11149152
24,517.9848249,82.2020485,113.7,4.1,10,c,59.11149152
24,530.4503898,82.51487332,113.8,4,10,c,59.11149152
24,543.0318365,82.43877895,113.9,3.9,10,c,59.11149152
24,567.5994773,82.6163325,114,3.8,10,c,59.11149152
24,562.6970086,82.7854273,114.1,3.7,10,c,59.11149152
24,531.5974871,82.3965081,114.2,3.6,10,c,59.11149152
24,526.8822507,82.34577852,114.3,3.5,10,c,59.11149152
24,567.3932778,82.73469772,114.4,3.4,10,c,59.11149152
24,547.1593294,82.64169729,114.5,3.3,10,c,59.11149152
24,548.4737827,82.76006251,114.6,3.2,10,c,59.11149152
24,592.1055258,82.60788518,114.7,3.1,10,c,59.11149152
24,546.8610386,82.33731978,114.8,3,10,c,59.11149152
24,576.5559064,82.58252039,114.9,2.9,10,c,59.11149152
24,552.33893,82.60788518,115,2.8,10,c,59.11149152
24,558.8478605,82.32887246,115.1,2.7,10,c,59.11149152
24,550.7754386,82.41341415,115.2,2.6,10,c,59.11149152
24,529.1355966,82.37114331,115.3,2.5,10,c,59.11149152
24,564.8458021,82.53179081,115.4,2.4,10,c,59.11149152
24,501.0444953,82.25276666,115.5,2.3,10,c,59.11149152
24,530.2210822,82.44723769,115.6,2.2,10,c,59.11149152
24,540.477108,82.44723769,115.7,2.1,10,c,59.11149152
24,549.7596272,82.11749538,115.8,2,10,c,59.11149152
24,558.5013598,81.8723062,115.9,1.9,10,c,59.11149152
24,532.2625038,82.28659019,116,1.8,10,c,59.11149152
24,569.7639026,82.57405022,116.1,1.7,10,c,59.11149152
24,547.6567884,82.16822497,116.2,1.6,10,c,59.11149152
24,523.4235789,82.59941501,116.3,1.5,10,c,59.11149152
24,565.1520937,82.63324998,116.4,1.4,10,c,59.11149152
24,554.902356,82.64169729,116.5,1.3,10,c,59.11149152
24,543.9666076,82.26968414,116.6,1.2,10,c,59.11149152
24,569.9795807,82.35423726,116.7,1.1,10,c,59.11149152
24,536.2430186,82.6163325,116.8,1,10,c,59.11149152
24,581.801341,82.68397956,116.9,0.9,10,c,59.11149152
24,568.1714699,82.37960205,117,0.8,10,c,59.11149152
24,566.3039113,82.54869686,117.1,0.7,10,c,59.11149152
24,574.3704271,82.54023812,117.2,0.6,10,c,59.11149152
24,542.7651415,82.58252039,117.3,0.5,10,c,59.11149152
24,564.7487093,82.64169729,117.4,0.4,10,c,59.11149152
24,559.5319497,82.46414374,117.5,0.3,10,c,59.11149152
24,579.1794076,82.50641458,117.6,0.2,10,c,59.11149152
24,544.6462978,82.76852125,117.7,0.1,10,c,59.11149152
24,601.3234863,82.98834564,117.8,0,10,c,59.11149152
25,16.63220031,22.88331503,0.1,112.9,10,a,177.3131368
25,19.91477344,62.84727626,0.2,112.8,10,a,177.3131368
25,16.05330644,73.20699603,0.3,112.7,10,a,177.3131368
25,5.810675898,78.50865277,0.4,112.6,10,a,177.3131368
25,0,80.7774574,0.5,112.5,10,a,177.3131368
25,7.033004677,82.13441286,0.6,112.4,10,a,177.3131368
25,31.47362542,61.6181645,0.7,112.3,10,a,177.3131368
25,13.08183226,77.61810356,0.8,112.2,10,a,177.3131368
25,0,81.33119824,0.9,112.1,10,a,177.3131368
25,0,81.98222411,1,112,10,a,177.3131368
25,0,82.22741329,1.1,111.9,10,a,177.3131368
25,54.5231296,82.28659019,1.2,111.8,10,a,177.3131368
25,1.994517261,81.76239972,1.3,111.7,10,a,177.3131368
25,32.69469029,82.19358976,1.4,111.6,10,a,177.3131368
25,0,82.12595412,1.5,111.5,10,a,177.3131368
25,15.54280629,82.54869686,1.6,111.4,10,a,177.3131368
25,0,82.46414374,1.7,111.3,10,a,177.3131368
25,23.48490637,82.50641458,1.8,111.2,10,a,177.3131368
25,0.725254988,82.43033164,1.9,111.1,10,a,177.3131368
25,0,82.57405022,2,111,10,a,177.3131368
25,30.74613068,82.64169729,2.1,110.9,10,a,177.3131368
25,4.019560445,82.34577852,2.2,110.8,10,a,177.3131368
25,0,82.2358606,2.3,110.7,10,a,177.3131368
25,13.24200951,82.29506036,2.4,110.6,10,a,177.3131368
25,0.507885811,82.35423726,2.5,110.5,10,a,177.3131368
25,42.85951167,82.25276666,2.6,110.4,10,a,177.3131368
25,9.954337684,82.28659019,2.7,110.3,10,a,177.3131368
25,10.10406817,82.10904807,2.8,110.2,10,a,177.3131368
25,0,82.43033164,2.9,110.1,10,a,177.3131368
25,54.63672272,82.53179081,3,110,10,a,177.3131368
25,13.81246005,82.15131892,3.1,109.9,10,a,177.3131368
25,0,82.15131892,3.2,109.8,10,a,177.3131368
25,0,82.49796727,3.3,109.7,10,a,177.3131368
25,2.88213892,82.08368328,3.4,109.6,10,a,177.3131368
25,29.83803801,82.24431935,3.5,109.5,10,a,177.3131368
25,14.08291387,82.45569643,3.6,109.4,10,a,177.3131368
25,30.14793919,82.32042515,3.7,109.3,10,a,177.3131368
25,0,82.47260248,3.8,109.2,10,a,177.3131368
25,23.89881796,82.70933292,3.9,109.1,10,a,177.3131368
25,0,82.68397956,4,109,10,a,177.3131368
25,14.61404745,82.48950853,4.1,108.9,10,a,177.3131368
25,37.32517685,82.54023812,4.2,108.8,10,a,177.3131368
25,23.28029861,82.7854273,4.3,108.7,10,a,177.3131368
25,19.60600519,82.47260248,4.4,108.6,10,a,177.3131368
25,26.1651522,82.3965081,4.5,108.5,10,a,177.3131368
25,15.11759015,82.47260248,4.6,108.4,10,a,177.3131368
25,33.55838304,82.49796727,4.7,108.3,10,a,177.3131368
25,3.285860086,82.8107921,4.8,108.2,10,a,177.3131368
25,0,82.69242687,4.9,108.1,10,a,177.3131368
25,15.84750416,82.72625041,5,108,10,a,177.3131368
25,1.058505941,82.53179081,5.1,107.9,10,a,177.3131368
25,4.70223117,82.76006251,5.2,107.8,10,a,177.3131368
25,10.39651974,82.49796727,5.3,107.7,10,a,177.3131368
25,19.64026658,82.18513102,5.4,107.6,10,a,177.3131368
25,29.72664953,82.37960205,5.5,107.5,10,a,177.3131368
25,29.13251932,82.53179081,5.6,107.4,10,a,177.3131368
25,31.89257139,82.81925084,5.7,107.3,10,a,177.3131368
25,37.78992528,82.81925084,5.8,107.2,10,a,177.3131368
25,0,82.7516152,5.9,107.1,10,a,177.3131368
25,20.03347064,82.80233335,6,107,10,a,177.3131368
25,15.30325644,82.59941501,6.1,106.9,10,a,177.3131368
25,0,82.66706208,6.2,106.8,10,a,177.3131368
25,32.04398846,82.65861477,6.3,106.7,10,a,177.3131368
25,1.445399908,82.58252039,6.4,106.6,10,a,177.3131368
25,7.821847774,82.52333207,6.5,106.5,10,a,177.3131368
25,3.850709633,82.43877895,6.6,106.4,10,a,177.3131368
25,0,82.63324998,6.7,106.3,10,a,177.3131368
25,8.838597207,82.9460748,6.8,106.2,10,a,177.3131368
25,51.68546009,82.91225127,6.9,106.1,10,a,177.3131368
25,4.384799899,82.81925084,7,106,10,a,177.3131368
25,13.03995887,82.49796727,7.1,105.9,10,a,177.3131368
25,24.25836497,82.71779167,7.2,105.8,10,a,177.3131368
25,13.52173398,82.69242687,7.3,105.7,10,a,177.3131368
25,5.528274037,83.00526313,7.4,105.6,10,a,177.3131368
25,9.801854643,83.08286717,7.5,105.5,10,a,177.3131368
25,19.90624252,82.7516152,7.6,105.4,10,a,177.3131368
25,31.33871773,82.79388604,7.7,105.3,10,a,177.3131368
25,21.82486662,82.46414374,7.8,105.2,10,a,177.3131368
25,41.44212924,82.85306294,7.9,105.1,10,a,177.3131368
25,14.35271507,83.14641192,8,105,10,a,177.3131368
25,0,82.92071001,8.1,104.9,10,a,177.3131368
25,17.80706672,82.9460748,8.2,104.8,10,a,177.3131368
25,19.45490679,82.59941501,8.3,104.7,10,a,177.3131368
25,8.651630203,82.66706208,8.4,104.6,10,a,177.3131368
25,17.46146796,82.99680439,8.5,104.5,10,a,177.3131368
25,28.56506855,82.86152168,8.6,104.4,10,a,177.3131368
25,0,82.77697999,8.7,104.3,10,a,177.3131368
25,11.38901871,82.95452211,8.8,104.2,10,a,177.3131368
25,17.39555561,82.68397956,8.9,104.1,10,a,177.3131368
25,25.04402564,82.64169729,9,104,10,a,177.3131368
25,0,82.54869686,9.1,103.9,10,a,177.3131368
25,13.80230395,82.51487332,9.2,103.8,10,a,177.3131368
25,0,82.37114331,9.3,103.7,10,a,177.3131368
25,27.27726739,82.66706208,9.4,103.6,10,a,177.3131368
25,0,82.70088561,9.5,103.5,10,a,177.3131368
25,26.82244977,82.37960205,9.6,103.4,10,a,177.3131368
25,2.930262111,82.79388604,9.7,103.3,10,a,177.3131368
25,8.502408839,82.48950853,9.8,103.2,10,a,177.3131368
25,4.770741778,82.79388604,9.9,103.1,10,a,177.3131368
25,17.86031312,82.85306294,10,103,10,a,177.3131368
25,5.166476696,82.53179081,10.1,102.9,10,a,177.3131368
25,4.544455892,82.83615689,10.2,102.8,10,a,177.3131368
25,26.20435423,82.62477981,10.3,102.7,10,a,177.3131368
25,0,82.92915732,10.4,102.6,10,a,177.3131368
25,30.48996352,83.19179402,10.5,102.5,10,a,177.3131368
25,30.74158562,82.92915732,10.6,102.4,10,a,177.3131368
25,14.07062025,82.87842773,10.7,102.3,10,a,177.3131368
25,23.58932299,82.72625041,10.8,102.2,10,a,177.3131368
25,23.91139573,82.96298085,10.9,102.1,10,a,177.3131368
25,0,83.08286717,11,102,10,a,177.3131368
25,58.55983671,83.05598128,11.1,101.9,10,a,177.3131368
25,34.87586303,82.76006251,11.2,101.8,10,a,177.3131368
25,21.78570249,82.88688647,11.3,101.7,10,a,177.3131368
25,0,82.81925084,11.4,101.6,10,a,177.3131368
25,0.392251388,82.7854273,11.5,101.5,10,a,177.3131368
25,0,82.84461563,11.6,101.4,10,a,177.3131368
25,19.14124894,82.65015603,11.7,101.3,10,a,177.3131368
25,34.01831283,82.73469772,11.8,101.2,10,a,177.3131368
25,1.4151888,82.88688647,11.9,101.1,10,a,177.3131368
25,10.40687501,82.87842773,12,101,10,a,177.3131368
25,16.56569319,82.87842773,12.1,100.9,10,a,177.3131368
25,4.039170207,83.03907523,12.2,100.8,10,a,177.3131368
25,7.152250364,83.03061649,12.3,100.7,10,a,177.3131368
25,20.60118011,82.91225127,12.4,100.6,10,a,177.3131368
25,26.41671343,82.99680439,12.5,100.5,10,a,177.3131368
25,67.54423486,83.00526313,12.6,100.4,10,a,177.3131368
25,43.1274677,82.81925084,12.7,100.3,10,a,177.3131368
25,41.45105305,83.02216918,12.8,100.2,10,a,177.3131368
25,28.83303707,82.69242687,12.9,100.1,10,a,177.3131368
25,44.68622106,82.65015603,13,100,10,a,177.3131368
25,0,82.71779167,13.1,99.9,10,a,177.3131368
25,31.19894757,82.81925084,13.2,99.8,10,a,177.3131368
25,29.53675534,82.85306294,13.3,99.7,10,a,177.3131368
25,12.54035779,82.98834564,13.4,99.6,10,a,177.3131368
25,32.91815257,82.93761606,13.5,99.5,10,a,177.3131368
25,37.65259598,82.5909677,13.6,99.4,10,a,177.3131368
25,13.42923334,82.82769815,13.7,99.3,10,a,177.3131368
25,54.30091265,82.81925084,13.8,99.2,10,a,177.3131368
25,27.2975903,82.86998042,13.9,99.1,10,a,177.3131368
25,15.41081953,82.95452211,14,99,10,a,177.3131368
25,26.83971317,83.20086308,14.1,98.9,10,a,177.3131368
25,0.934102381,82.76006251,14.2,98.8,10,a,177.3131368
25,14.78317411,83.18271269,14.3,98.7,10,a,177.3131368
25,18.00628601,82.90379253,14.4,98.6,10,a,177.3131368
25,32.52004624,82.83615689,14.5,98.5,10,a,177.3131368
25,7.833465568,82.85306294,14.6,98.4,10,a,177.3131368
25,23.77237213,83.29163955,14.7,98.3,10,a,177.3131368
25,0,82.67552082,14.8,98.2,10,a,177.3131368
25,42.59134217,82.97989833,14.9,98.1,10,a,177.3131368
25,41.12084129,82.60788518,15,98,10,a,177.3131368
25,34.05588016,82.87842773,15.1,97.9,10,a,177.3131368
25,5.984523148,83.14641192,15.2,97.8,10,a,177.3131368
25,47.23176706,82.96298085,15.3,97.7,10,a,177.3131368
25,22.57547704,82.70933292,15.4,97.6,10,a,177.3131368
25,2.527647382,82.99680439,15.5,97.5,10,a,177.3131368
25,29.79553009,82.79388604,15.6,97.4,10,a,177.3131368
25,43.73857832,83.07379811,15.7,97.3,10,a,177.3131368
25,13.19782169,83.11918021,15.8,97.2,10,a,177.3131368
25,40.53396107,82.83615689,15.9,97.1,10,a,177.3131368
25,32.43026612,83.08286717,16,97,10,a,177.3131368
25,0,82.91225127,16.1,96.9,10,a,177.3131368
25,19.92691559,83.22810706,16.2,96.8,10,a,177.3131368
25,38.6404854,82.88688647,16.3,96.7,10,a,177.3131368
25,13.55264727,83.34610298,16.4,96.6,10,a,177.3131368
25,41.88776897,83.05598128,16.5,96.5,10,a,177.3131368
25,0,83.19179402,16.6,96.4,10,a,177.3131368
25,57.10774058,83.4005664,16.7,96.3,10,a,177.3131368
25,24.6076813,83.26440783,16.8,96.2,10,a,177.3131368
25,26.75179648,83.31887126,16.9,96.1,10,a,177.3131368
25,36.04957222,82.91225127,17,96,10,a,177.3131368
25,24.17674782,83.26440783,17.1,95.9,10,a,177.3131368
25,14.12771269,83.24625745,17.2,95.8,10,a,177.3131368
25,37.69350944,83.30072088,17.3,95.7,10,a,177.3131368
25,49.30304682,83.07379811,17.4,95.6,10,a,177.3131368
25,10.96087603,83.22810706,17.5,95.5,10,a,177.3131368
25,38.66760526,83.21902574,17.6,95.4,10,a,177.3131368
25,39.11385008,83.11918021,17.7,95.3,10,a,177.3131368
25,26.44942677,82.98834564,17.8,95.2,10,a,177.3131368
25,40.31878726,82.97143959,17.9,95.1,10,a,177.3131368
25,24.59021091,82.72625041,18,95,10,a,177.3131368
25,45.86975013,83.01371044,18.1,94.9,10,a,177.3131368
25,12.8995846,83.00526313,18.2,94.8,10,a,177.3131368
25,0,82.8107921,18.3,94.7,10,a,177.3131368
25,32.26581184,83.12824927,18.4,94.6,10,a,177.3131368
25,22.65306136,82.97989833,18.5,94.5,10,a,177.3131368
25,14.43672793,82.86152168,18.6,94.4,10,a,177.3131368
25,24.49841571,82.97143959,18.7,94.3,10,a,177.3131368
25,53.61150253,82.98834564,18.8,94.2,10,a,177.3131368
25,42.42346097,82.96298085,18.9,94.1,10,a,177.3131368
25,51.90448866,82.9460748,19,94,10,a,177.3131368
25,11.3151272,82.74315646,19.1,93.9,10,a,177.3131368
25,49.70799925,82.65015603,19.2,93.8,10,a,177.3131368
25,1.738136868,82.95452211,19.3,93.7,10,a,177.3131368
25,27.99533479,82.73469772,19.4,93.6,10,a,177.3131368
25,16.12474751,82.73469772,19.5,93.5,10,a,177.3131368
25,37.70270277,82.88688647,19.6,93.4,10,a,177.3131368
25,16.03975373,82.54869686,19.7,93.3,10,a,177.3131368
25,49.54034981,82.84461563,19.8,93.2,10,a,177.3131368
25,37.58308555,82.92915732,19.9,93.1,10,a,177.3131368
25,59.89661857,83.07379811,20,93,10,a,177.3131368
25,57.67820142,82.62477981,20.1,92.9,10,a,177.3131368
25,0,82.67552082,20.2,92.8,10,a,177.3131368
25,21.6109049,82.72625041,20.3,92.7,10,a,177.3131368
25,21.42022132,82.59941501,20.4,92.6,10,a,177.3131368
25,22.40067373,82.5909677,20.5,92.5,10,a,177.3131368
25,55.75972556,82.70088561,20.6,92.4,10,a,177.3131368
25,44.89748185,83.01371044,20.7,92.3,10,a,177.3131368
25,37.09773537,82.90379253,20.8,92.2,10,a,177.3131368
25,39.38240252,82.89534521,20.9,92.1,10,a,177.3131368
25,38.8966729,82.91225127,21,92,10,a,177.3131368
25,27.47657683,82.82769815,21.1,91.9,10,a,177.3131368
25,40.98011191,82.92915732,21.2,91.8,10,a,177.3131368
25,20.58308282,83.01371044,21.3,91.7,10,a,177.3131368
25,38.99649292,82.97143959,21.4,91.6,10,a,177.3131368
25,19.46860956,83.20994441,21.5,91.5,10,a,177.3131368
25,34.40641288,82.86152168,21.6,91.4,10,a,177.3131368
25,24.38009697,82.86998042,21.7,91.3,10,a,177.3131368
25,53.00743018,82.91225127,21.8,91.2,10,a,177.3131368
25,16.52770322,83.21902574,21.9,91.1,10,a,177.3131368
25,33.01194858,82.7516152,22,91,10,a,177.3131368
25,58.32007602,83.00526313,22.1,90.9,10,a,177.3131368
25,54.05670571,83.05598128,22.2,90.8,10,a,177.3131368
25,23.06491387,83.24625745,22.3,90.7,10,a,177.3131368
25,34.93646007,82.92915732,22.4,90.6,10,a,177.3131368
25,39.57248022,82.86998042,22.5,90.5,10,a,177.3131368
25,31.90999199,83.04753397,22.6,90.4,10,a,177.3131368
25,41.38378222,83.01371044,22.7,90.3,10,a,177.3131368
25,33.41428885,82.74315646,22.8,90.2,10,a,177.3131368
25,33.94955408,82.60788518,22.9,90.1,10,a,177.3131368
25,44.9170897,82.86998042,23,90,10,a,177.3131368
25,50.2620137,83.03907523,23.1,89.9,10,a,177.3131368
25,54.2753022,82.67552082,23.2,89.8,10,a,177.3131368
25,54.66215049,82.84461563,23.3,89.7,10,a,177.3131368
25,32.45714477,82.76852125,23.4,89.6,10,a,177.3131368
25,47.35336237,82.76852125,23.5,89.5,10,a,177.3131368
25,21.9406149,82.5909677,23.6,89.4,10,a,177.3131368
25,39.73020614,82.69242687,23.7,89.3,10,a,177.3131368
25,17.09862193,83.10101755,23.8,89.2,10,a,177.3131368
25,66.18203725,83.11009888,23.9,89.1,10,a,177.3131368
25,44.36244088,83.12824927,24,89,10,a,177.3131368
25,71.00323766,82.7854273,24.1,88.9,10,a,177.3131368
25,54.78327811,82.99680439,24.2,88.8,10,a,177.3131368
25,33.79150056,83.00526313,24.3,88.7,10,a,177.3131368
25,47.15041987,82.74315646,24.4,88.6,10,a,177.3131368
25,47.37355863,82.8107921,24.5,88.5,10,a,177.3131368
25,51.5804128,82.54023812,24.6,88.4,10,a,177.3131368
25,52.50805002,82.89534521,24.7,88.3,10,a,177.3131368
25,43.80727283,82.64169729,24.8,88.2,10,a,177.3131368
25,30.44425778,82.86152168,24.9,88.1,10,a,177.3131368
25,63.09083432,82.8107921,25,88,10,a,177.3131368
25,44.87890483,82.85306294,25.1,87.9,10,a,177.3131368
25,53.60270552,83.19179402,25.2,87.8,10,a,177.3131368
25,63.00370689,82.95452211,25.3,87.7,10,a,177.3131368
25,51.30922545,82.86998042,25.4,87.6,10,a,177.3131368
25,62.02485288,82.92915732,25.5,87.5,10,a,177.3131368
25,29.71311385,82.77697999,25.6,87.4,10,a,177.3131368
25,44.62877971,82.7854273,25.7,87.3,10,a,177.3131368
25,43.5736866,82.90379253,25.8,87.2,10,a,177.3131368
25,42.58996427,82.68397956,25.9,87.1,10,a,177.3131368
25,62.76996272,82.82769815,26,87,10,a,177.3131368
25,45.27235249,83.20086308,26.1,86.9,10,a,177.3131368
25,27.26422681,83.00526313,26.2,86.8,10,a,177.3131368
25,50.65350617,82.90379253,26.3,86.7,10,a,177.3131368
25,56.76487434,83.01371044,26.4,86.6,10,a,177.3131368
25,55.66523447,82.7854273,26.5,86.5,10,a,177.3131368
25,49.01696137,82.63324998,26.6,86.4,10,a,177.3131368
25,43.70050608,82.86152168,26.7,86.3,10,a,177.3131368
25,57.62402719,82.74315646,26.8,86.2,10,a,177.3131368
25,37.6964814,82.90379253,26.9,86.1,10,a,177.3131368
25,76.69007019,82.76852125,27,86,10,a,177.3131368
25,49.21102967,82.71779167,27.1,85.9,10,a,177.3131368
25,59.91272669,83.15548098,27.2,85.8,10,a,177.3131368
25,68.79970707,83.11009888,27.3,85.7,10,a,177.3131368
25,33.73689784,83.23717612,27.4,85.6,10,a,177.3131368
25,63.00253071,83.17363136,27.5,85.5,10,a,177.3131368
25,64.04479387,82.90379253,27.6,85.4,10,a,177.3131368
25,75.24552827,82.76006251,27.7,85.3,10,a,177.3131368
25,84.34765744,83.03061649,27.8,85.2,10,a,177.3131368
25,81.89569805,82.65015603,27.9,85.1,10,a,177.3131368
25,93.99972191,82.84461563,28,85,10,a,177.3131368
25,39.46150288,82.96298085,28.1,84.9,10,a,177.3131368
25,49.22811097,82.99680439,28.2,84.8,10,a,177.3131368
25,65.0297317,83.17363136,28.3,84.7,10,a,177.3131368
25,35.93858577,83.04753397,28.4,84.6,10,a,177.3131368
25,40.58083322,82.70933292,28.5,84.5,10,a,177.3131368
25,78.64954641,82.93761606,28.6,84.4,10,a,177.3131368
25,57.3525448,82.70088561,28.7,84.3,10,a,177.3131368
25,67.41742677,82.88688647,28.8,84.2,10,a,177.3131368
25,58.32204903,82.99680439,28.9,84.1,10,a,177.3131368
25,42.286123,82.88688647,29,84,10,a,177.3131368
25,44.49218656,83.11918021,29.1,83.9,10,a,177.3131368
25,77.77181736,82.76852125,29.2,83.8,10,a,177.3131368
25,88.78707107,82.77697999,29.3,83.7,10,a,177.3131368
25,52.13548465,82.92915732,29.4,83.6,10,a,177.3131368
25,57.33229343,82.9460748,29.5,83.5,10,a,177.3131368
25,73.08483828,83.04753397,29.6,83.4,10,a,177.3131368
25,59.52504634,83.13733059,29.7,83.3,10,a,177.3131368
25,67.61790309,83.11918021,29.8,83.2,10,a,177.3131368
25,24.1636625,82.88688647,29.9,83.1,10,a,177.3131368
25,42.39718936,83.02216918,30,83,10,a,177.3131368
25,82.34462933,82.69242687,30.1,82.9,10,a,177.3131368
25,85.36725111,82.71779167,30.2,82.8,10,a,177.3131368
25,92.13476012,82.64169729,30.3,82.7,10,a,177.3131368
25,59.61857267,82.54869686,30.4,82.6,10,a,177.3131368
25,68.75871001,82.52333207,30.5,82.5,10,a,177.3131368
25,84.64541823,82.40496684,30.6,82.4,10,a,177.3131368
25,97.27318548,82.2358606,30.7,82.3,10,a,177.3131368
25,91.2887858,82.71779167,30.8,82.2,10,a,177.3131368
25,48.80267722,82.76006251,30.9,82.1,10,a,177.3131368
25,78.22797801,82.49796727,31,82,10,a,177.3131368
25,63.77950861,82.27813145,31.1,81.9,10,a,177.3131368
25,85.07547948,82.65861477,31.2,81.8,10,a,177.3131368
25,82.36198839,82.33731978,31.3,81.7,10,a,177.3131368
25,74.01615302,82.59941501,31.4,81.6,10,a,177.3131368
25,69.90830987,82.66706208,31.5,81.5,10,a,177.3131368
25,67.74501693,82.59941501,31.6,81.4,10,a,177.3131368
25,90.19861635,82.64169729,31.7,81.3,10,a,177.3131368
25,92.83732619,82.63324998,31.8,81.2,10,a,177.3131368
25,65.60067523,82.68397956,31.9,81.1,10,a,177.3131368
25,117.7335114,82.19358976,32,81,10,a,177.3131368
25,84.08067638,82.30350767,32.1,80.9,10,a,177.3131368
25,100.9111899,82.64169729,32.2,80.8,10,a,177.3131368
25,113.9106973,82.47260248,32.3,80.7,10,a,177.3131368
25,107.6302609,82.46414374,32.4,80.6,10,a,177.3131368
25,76.15308266,82.37114331,32.5,80.5,10,a,177.3131368
25,89.40052857,82.60788518,32.6,80.4,10,a,177.3131368
25,100.4747706,82.32887246,32.7,80.3,10,a,177.3131368
25,67.9676902,82.47260248,32.8,80.2,10,a,177.3131368
25,78.1439926,82.46414374,32.9,80.1,10,a,177.3131368
25,82.35393798,82.70088561,33,80,10,a,177.3131368
25,74.12861837,82.22741329,33.1,79.9,10,a,177.3131368
25,101.408128,82.57405022,33.2,79.8,10,a,177.3131368
25,62.41652571,82.42187289,33.3,79.7,10,a,177.3131368
25,96.24139585,82.37114331,33.4,79.6,10,a,177.3131368
25,112.6031202,82.57405022,33.5,79.5,10,a,177.3131368
25,98.69601238,82.65015603,33.6,79.4,10,a,177.3131368
25,92.86067718,82.041401,33.7,79.3,10,a,177.3131368
25,90.9510765,82.24431935,33.8,79.2,10,a,177.3131368
25,100.298317,82.5909677,33.9,79.1,10,a,177.3131368
25,105.2435271,82.42187289,34,79,10,a,177.3131368
25,97.37216841,82.40496684,34.1,78.9,10,a,177.3131368
25,100.5937469,82.83615689,34.2,78.8,10,a,177.3131368
25,69.82596269,82.54869686,34.3,78.7,10,a,177.3131368
25,110.2524087,82.65015603,34.4,78.6,10,a,177.3131368
25,99.46963315,82.42187289,34.5,78.5,10,a,177.3131368
25,72.24792893,82.28659019,34.6,78.4,10,a,177.3131368
25,107.2462349,82.7516152,34.7,78.3,10,a,59.11149152
25,86.35924868,82.68397956,34.8,78.2,10,a,59.11149152
25,103.7892427,82.47260248,34.9,78.1,10,a,59.11149152
25,86.49507174,82.02449495,35,78,10,a,59.11149152
25,112.6587977,82.33731978,35.1,77.9,10,a,59.11149152
25,107.2154221,82.80233335,35.2,77.8,10,a,59.11149152
25,121.664962,82.5571556,35.3,77.7,10,a,59.11149152
